symbol,cond1,cond2,cond3,cond4,cond5,cond6,cond7,met_count,close,volume,date,rs_score,rs_benchmark,cond8,met_count_fin,rs_score_fin,provider_symbol,fin_met_count,has_error,rs_percentile,fin_percentile,total_percentile,total_met_count
LGND,True,True,True,True,True,True,True,8,221.2400054931641,386200.0,2026-03-11,91.36,SPY,True,8,91.36,,0,True,47.22222222222222,22.727272727272727,69.94949494949495,8
STNG,True,True,True,True,True,True,True,8,73.26000213623047,774400.0,2026-03-11,91.27,SPY,True,8,91.27,,0,True,46.590909090909086,22.727272727272727,69.31818181818181,8
VLO,True,True,True,True,True,True,True,8,231.0500030517578,3757900.0,2026-03-11,91.26,SPY,True,8,91.26,,0,True,46.464646464646464,22.727272727272727,69.1919191919192,8
UGP,True,True,True,True,True,True,True,8,5.230000019073486,2251400.0,2026-03-11,91.25,SPY,True,8,91.25,,0,True,46.33838383838384,22.727272727272727,69.06565656565657,8
QUIK,True,True,True,True,True,True,True,8,9.359999656677246,282500.0,2026-03-11,91.23,SPY,True,8,91.23,,0,True,46.21212121212121,22.727272727272727,68.93939393939394,8
CABA,True,True,True,True,True,True,True,8,3.2699999809265137,1537400.0,2026-03-11,91.22,SPY,True,8,91.22,,0,True,46.08585858585859,22.727272727272727,68.81313131313132,8
PBR,True,True,True,True,True,True,True,8,18.989999771118164,43475400.0,2026-03-11,91.2,SPY,True,8,91.2,,0,True,45.95959595959596,22.727272727272727,68.68686868686868,8
FSM,True,True,True,True,True,True,True,8,11.34000015258789,3951800.0,2026-03-11,91.18,SPY,True,8,91.18,,0,True,45.70707070707071,22.727272727272727,68.43434343434343,8
NWPX,True,True,True,True,True,True,True,8,74.88999938964844,118900.0,2026-03-11,91.16,SPY,True,8,91.16,,0,True,45.39141414141415,22.727272727272727,68.11868686868686,8
ZYME,True,True,True,True,True,True,True,8,25.13999938964844,762400.0,2026-03-11,91.1,SPY,True,8,91.1,,0,True,45.07575757575758,22.727272727272727,67.80303030303031,8
PLPC,True,True,True,True,True,True,True,8,267.2300109863281,181300.0,2026-03-11,91.08,SPY,True,8,91.08,,0,True,44.823232323232325,22.727272727272727,67.55050505050505,8
DHT,True,True,True,True,True,True,True,8,17.8700008392334,6651100.0,2026-03-11,91.06,SPY,True,8,91.06,,0,True,44.696969696969695,22.727272727272727,67.42424242424242,8
AEON,True,True,True,True,True,True,True,8,1.159999966621399,72200.0,2026-03-11,91.05,SPY,True,8,91.05,,0,True,44.57070707070707,22.727272727272727,67.29797979797979,8
ELVN,True,True,True,True,True,True,True,8,30.700000762939453,885300.0,2026-03-11,91.01,SPY,True,8,91.01,,0,True,44.19191919191919,22.727272727272727,66.91919191919192,8
REI,True,True,True,True,True,True,True,8,1.440000057220459,3217700.0,2026-03-11,90.95,SPY,True,8,90.95,,0,True,43.81313131313132,22.727272727272727,66.54040404040404,8
APGE,True,True,True,True,True,True,True,8,74.68000030517578,714400.0,2026-03-11,90.91,SPY,True,8,90.91,,0,True,43.56060606060606,22.727272727272727,66.28787878787878,8
THR,True,True,True,True,True,True,True,8,46.93999862670898,253500.0,2026-03-11,90.84,SPY,True,8,90.84,,0,True,43.18181818181818,22.727272727272727,65.9090909090909,8
XPO,True,True,True,True,True,True,True,8,193.8999938964844,1290700.0,2026-03-11,90.8,SPY,True,8,90.8,,0,True,42.92929292929293,22.727272727272727,65.65656565656565,8
CVE,True,True,True,True,True,True,True,8,23.700000762939453,21219800.0,2026-03-11,90.77,SPY,True,8,90.77,,0,True,42.55050505050505,22.727272727272727,65.27777777777777,8
UAN,True,True,True,True,True,True,True,8,128.72999572753906,219600.0,2026-03-11,90.61,SPY,True,8,90.61,,0,True,41.28787878787879,22.727272727272727,64.01515151515152,8
TSAT,True,True,True,True,True,True,True,8,34.959999084472656,164600.0,2026-03-11,90.51,SPY,True,8,90.51,,0,True,40.78282828282829,22.727272727272727,63.51010101010101,8
OBE,True,True,True,True,True,True,True,8,8.65999984741211,1085600.0,2026-03-11,90.46,SPY,True,8,90.46,,0,True,40.27777777777778,22.727272727272727,63.005050505050505,8
EGY,True,True,True,True,True,True,True,8,5.570000171661377,1855700.0,2026-03-11,90.45,SPY,True,8,90.45,,0,True,40.15151515151515,22.727272727272727,62.87878787878788,8
MOFG,True,True,True,True,True,True,True,8,49.310001373291016,0.0,2026-02-25,90.44,SPY,True,8,90.44,,0,True,40.025252525252526,22.727272727272727,62.75252525252525,8
UNF,True,True,True,True,True,True,True,8,274.8900146484375,2388900.0,2026-03-11,90.37,SPY,True,8,90.37,,0,True,39.64646464646464,22.727272727272727,62.37373737373737,8
REVG,True,True,True,True,True,True,True,8,63.900001525878906,1559532.0,2026-01-30,90.35,SPY,True,8,90.35,,0,True,39.39393939393939,22.727272727272727,62.12121212121212,8
AIR,True,True,True,True,True,True,True,8,108.31999969482422,277600.0,2026-03-11,90.32,SPY,True,8,90.32,,0,True,39.26767676767677,22.727272727272727,61.994949494949495,8
TNK,True,True,True,True,True,True,True,8,69.44999694824219,440000.0,2026-03-11,90.3,SPY,True,8,90.3,,0,True,39.14141414141415,22.727272727272727,61.86868686868687,8
DLX,True,True,True,True,True,True,True,8,27.31999969482422,378100.0,2026-03-11,90.28,SPY,True,8,90.28,,0,True,38.88888888888889,22.727272727272727,61.61616161616162,8
BG,True,True,True,True,True,True,True,8,122.72000122070312,2558000.0,2026-03-11,90.27,SPY,True,8,90.27,,0,True,38.76262626262626,22.727272727272727,61.48989898989899,8
CNQ,True,True,True,True,True,True,True,8,47.2599983215332,9774600.0,2026-03-11,90.26,SPY,True,8,90.26,,0,True,38.63636363636363,22.727272727272727,61.36363636363636,8
EHAB,True,True,True,True,True,True,True,8,13.619999885559082,2806500.0,2026-03-11,90.2,SPY,True,8,90.2,,0,True,38.38383838383838,22.727272727272727,61.11111111111111,8
FNV,True,True,True,True,True,True,True,8,265.7200012207031,2456300.0,2026-03-11,90.16,SPY,True,8,90.16,,0,True,38.131313131313135,22.727272727272727,60.85858585858586,8
LGCY,True,True,True,True,True,True,True,8,14.0,43600.0,2026-03-11,90.15,SPY,True,8,90.15,,0,True,37.94191919191919,22.727272727272727,60.66919191919192,8
UTHR,True,True,True,True,True,True,True,8,544.7100219726562,1477200.0,2026-03-11,90.14,SPY,True,8,90.14,,0,True,37.75252525252525,22.727272727272727,60.47979797979798,8
ELLO,True,True,True,True,True,True,True,8,26.790000915527344,1700.0,2026-03-11,90.13,SPY,True,8,90.13,,0,True,37.62626262626262,22.727272727272727,60.35353535353535,8
POET,True,True,True,True,True,True,True,8,7.440000057220459,9293300.0,2026-03-11,90.1,SPY,True,8,90.1,,0,True,37.37373737373738,22.727272727272727,60.1010101010101,8
VSEC,True,True,True,True,True,True,True,8,215.3000030517578,518600.0,2026-03-11,90.06,SPY,True,8,90.06,,0,True,37.121212121212125,22.727272727272727,59.84848484848485,8
UNIT,True,True,True,True,True,True,True,8,8.350000381469727,1544800.0,2026-03-11,90.05,SPY,True,8,90.05,,0,True,36.994949494949495,22.727272727272727,59.72222222222222,8
IMO,True,True,True,True,True,True,True,8,120.25,543600.0,2026-03-11,90.04,SPY,True,8,90.04,,0,True,36.86868686868687,22.727272727272727,59.59595959595959,8
VIV,True,True,True,True,True,True,True,8,15.989999771118164,1052000.0,2026-03-11,90.01,SPY,True,8,90.01,,0,True,36.74242424242424,22.727272727272727,59.46969696969697,8
APA,True,True,True,True,True,True,True,8,32.970001220703125,6631100.0,2026-03-11,89.88,SPY,True,8,89.88,,0,True,36.11111111111111,22.727272727272727,58.83838383838384,8
CTRN,True,True,True,True,True,True,True,8,49.11000061035156,39000.0,2026-03-11,89.73,SPY,True,8,89.73,,0,True,35.35353535353536,22.727272727272727,58.08080808080808,8
KPTI,True,True,True,True,True,True,True,8,8.75,461100.0,2026-03-11,89.67,SPY,True,8,89.67,,0,True,35.1010101010101,22.727272727272727,57.82828282828282,8
FCX,True,True,True,True,True,True,True,8,61.540000915527344,17754700.0,2026-03-11,89.64,SPY,True,8,89.64,,0,True,34.72222222222222,22.727272727272727,57.44949494949495,8
SDRL,True,True,True,True,True,True,True,8,42.93999862670898,512700.0,2026-03-11,89.6,SPY,True,8,89.6,,0,True,34.34343434343434,22.727272727272727,57.070707070707066,8
E,True,True,True,True,True,True,True,8,49.36000061035156,505000.0,2026-03-11,89.59,SPY,True,8,89.59,,0,True,34.21717171717172,22.727272727272727,56.94444444444444,8
USGO,True,True,True,True,True,True,True,8,13.56999969482422,82100.0,2026-03-11,89.58,SPY,True,8,89.58,,0,True,34.090909090909086,22.727272727272727,56.81818181818181,8
RRX,True,True,True,True,True,True,True,8,202.3999938964844,1106600.0,2026-03-11,89.53,SPY,True,8,89.53,,0,True,33.58585858585859,22.727272727272727,56.31313131313132,8
TK,True,True,True,True,True,True,True,8,11.800000190734863,454600.0,2026-03-11,89.52,SPY,True,8,89.52,,0,True,33.45959595959596,22.727272727272727,56.186868686868685,8
CNTA,True,True,True,True,True,True,True,8,28.21999931335449,870300.0,2026-03-11,89.51,SPY,True,8,89.51,,0,True,33.33333333333333,22.727272727272727,56.060606060606055,8
KFFB,True,True,True,True,True,True,True,8,4.849999904632568,0.0,2026-03-11,89.44,SPY,True,8,89.44,,0,True,33.207070707070706,22.727272727272727,55.93434343434343,8
SU,True,True,True,True,True,True,True,8,58.27000045776367,3748500.0,2026-03-11,89.39,SPY,True,8,89.39,,0,True,32.82828282828283,22.727272727272727,55.55555555555556,8
KNSA,True,True,True,True,True,True,True,8,46.310001373291016,257700.0,2026-03-11,89.38,SPY,True,8,89.38,,0,True,32.70202020202021,22.727272727272727,55.42929292929293,8
ESE,True,True,True,True,True,True,True,8,270.6600036621094,123500.0,2026-03-11,89.37,SPY,True,8,89.37,,0,True,32.57575757575758,22.727272727272727,55.30303030303031,8
HP,True,True,True,True,True,True,True,8,34.7400016784668,1158300.0,2026-03-11,89.33,SPY,True,8,89.33,,0,True,32.323232323232325,22.727272727272727,55.05050505050505,8
VALN,True,True,True,True,True,True,True,8,11.210000038146973,8700.0,2026-03-11,89.26,SPY,True,8,89.26,,0,True,31.565656565656564,22.727272727272727,54.29292929292929,8
DXPE,True,True,True,True,True,True,True,8,136.13999938964844,85300.0,2026-03-11,89.2,SPY,True,8,89.2,,0,True,30.93434343434344,22.727272727272727,53.661616161616166,8
TS,True,True,True,True,True,True,True,8,54.41999816894531,1419300.0,2026-03-11,89.17,SPY,True,8,89.17,,0,True,30.681818181818183,22.727272727272727,53.40909090909091,8
MEOH,True,True,True,True,True,True,True,8,53.47999954223633,1387200.0,2026-03-11,89.15,SPY,True,8,89.15,,0,True,30.55555555555556,22.727272727272727,53.28282828282829,8
SEB,True,True,True,True,True,True,True,8,4949.0400390625,24600.0,2026-03-11,89.14,SPY,True,8,89.14,,0,True,30.429292929292927,22.727272727272727,53.15656565656565,8
SENEA,True,True,True,True,True,True,True,8,144.25999450683594,64100.0,2026-03-11,89.12,SPY,True,8,89.12,,0,True,30.176767676767675,22.727272727272727,52.9040404040404,8
WF,True,True,True,True,True,True,True,8,68.08000183105469,93400.0,2026-03-11,89.1,SPY,True,8,89.1,,0,True,30.05050505050505,22.727272727272727,52.77777777777777,8
OUT,True,True,True,True,True,True,True,8,27.46999931335449,1678700.0,2026-03-11,89.05,SPY,True,8,89.05,,0,True,29.545454545454547,22.727272727272727,52.27272727272727,8
RBC,True,True,True,True,True,True,True,8,559.52001953125,170900.0,2026-03-11,89.04,SPY,True,8,89.04,,0,True,29.41919191919192,22.727272727272727,52.14646464646464,8
ZEUS,True,True,True,True,True,True,True,8,47.86000061035156,0.0,2026-02-19,89.0,SPY,True,8,89.0,,0,True,29.04040404040404,22.727272727272727,51.76767676767676,8
WTTR,True,True,True,True,True,True,True,8,14.09000015258789,1413200.0,2026-03-11,88.99,SPY,True,8,88.99,,0,True,28.91414141414141,22.727272727272727,51.64141414141415,8
LHX,True,True,True,True,True,True,True,8,364.260009765625,1107000.0,2026-03-11,88.97,SPY,True,8,88.97,,0,True,28.78787878787879,22.727272727272727,51.51515151515152,8
BAP,True,True,True,True,True,True,True,8,337.6099853515625,172900.0,2026-03-11,88.92,SPY,True,8,88.92,,0,True,28.535353535353536,22.727272727272727,51.26262626262626,8
SLDB,True,True,True,True,True,True,True,8,7.715000152587891,4257100.0,2026-03-11,88.89,SPY,True,8,88.89,,0,True,28.28282828282828,22.727272727272727,51.01010101010101,8
ARVN,True,True,True,True,True,True,True,8,13.479999542236328,525800.0,2026-03-11,88.88,SPY,True,8,88.88,,0,True,28.156565656565657,22.727272727272727,50.88383838383838,8
BWA,True,True,True,True,True,True,True,8,52.970001220703125,2889100.0,2026-03-11,88.85,SPY,True,8,88.85,,0,True,27.904040404040405,22.727272727272727,50.631313131313135,8
XPRO,True,True,True,True,True,True,True,8,16.979999542236328,986400.0,2026-03-11,88.83,SPY,True,8,88.83,,0,True,27.77777777777778,22.727272727272727,50.505050505050505,8
OCS,True,True,True,True,True,True,True,8,27.280000686645508,368400.0,2026-03-11,88.81,SPY,True,8,88.81,,0,True,27.52525252525253,22.727272727272727,50.25252525252525,8
XPL,True,True,True,True,True,True,True,8,0.9399999976158142,1963400.0,2026-03-11,88.8,SPY,True,8,88.8,,0,True,27.3989898989899,22.727272727272727,50.12626262626263,8
IRMD,True,True,True,True,True,True,True,8,100.80999755859376,91100.0,2026-03-11,88.79,SPY,True,8,88.79,,0,True,27.27272727272727,22.727272727272727,50.0,8
ISOU,True,True,True,True,True,True,True,8,11.039999961853027,90700.0,2026-03-11,88.76,SPY,True,8,88.76,,0,True,27.02020202020202,22.727272727272727,49.74747474747475,8
ASC,True,True,True,True,True,True,True,8,15.31999969482422,825400.0,2026-03-11,88.74,SPY,True,8,88.74,,0,True,26.89393939393939,22.727272727272727,49.62121212121212,8
CMRE,True,True,True,True,True,True,True,8,16.799999237060547,428700.0,2026-03-11,88.71,SPY,True,8,88.71,,0,True,26.51515151515152,22.727272727272727,49.24242424242424,8
PDFS,True,True,True,True,True,True,True,8,33.439998626708984,207300.0,2026-03-11,88.64,SPY,True,8,88.64,,0,True,26.19949494949495,22.727272727272727,48.92676767676768,8
EC,True,True,True,True,True,True,True,8,13.5600004196167,3598600.0,2026-03-11,88.62,SPY,True,8,88.62,,0,True,26.01010101010101,22.727272727272727,48.73737373737374,8
NPK,True,True,True,True,True,True,True,8,140.25,58000.0,2026-03-11,88.56,SPY,True,8,88.56,,0,True,25.63131313131313,22.727272727272727,48.358585858585855,8
GNRC,True,True,True,True,True,True,True,8,212.6199951171875,659900.0,2026-03-11,88.52,SPY,True,8,88.52,,0,True,25.37878787878788,22.727272727272727,48.10606060606061,8
CGNX,True,True,True,True,True,True,True,8,50.9900016784668,1343000.0,2026-03-11,88.48,SPY,True,8,88.48,,0,True,25.126262626262623,22.727272727272727,47.85353535353535,8
LSCC,True,True,True,True,True,True,True,8,90.8000030517578,1783700.0,2026-03-11,88.46,SPY,True,8,88.46,,0,True,24.873737373737374,22.727272727272727,47.6010101010101,8
TRMD,True,True,True,True,True,True,True,8,27.229999542236328,1356300.0,2026-03-11,88.39,SPY,True,8,88.39,,0,True,24.24242424242424,22.727272727272727,46.96969696969697,8
ROST,True,True,True,True,True,True,True,8,212.8699951171875,2131500.0,2026-03-11,88.35,SPY,True,8,88.35,,0,True,23.863636363636363,22.727272727272727,46.59090909090909,8
COCO,True,True,True,True,True,True,True,8,57.68999862670898,1138800.0,2026-03-11,88.32,SPY,True,8,88.32,,0,True,23.61111111111111,22.727272727272727,46.33838383838384,8
ONTF,True,True,True,True,True,True,True,8,8.029999732971191,383500.0,2026-03-11,88.24,SPY,True,8,88.24,,0,True,23.358585858585855,22.727272727272727,46.08585858585859,8
PLXS,True,True,True,True,True,True,True,8,195.1300048828125,254500.0,2026-03-11,88.16,SPY,True,8,88.16,,0,True,22.853535353535356,22.727272727272727,45.58080808080808,8
RRBI,True,True,True,True,True,True,True,8,87.13999938964844,36400.0,2026-03-11,88.14,SPY,True,8,88.14,,0,True,22.727272727272727,22.727272727272727,45.45454545454545,8
TIMB,True,True,True,True,True,True,True,8,26.06999969482422,361300.0,2026-03-11,88.13,SPY,True,8,88.13,,0,True,22.601010101010104,22.727272727272727,45.32828282828283,8
NMM,True,True,True,True,True,True,True,8,62.720001220703125,451200.0,2026-03-11,88.09,SPY,True,8,88.09,,0,True,22.474747474747478,22.727272727272727,45.2020202020202,8
SB,True,True,True,True,True,True,True,8,6.090000152587891,560400.0,2026-03-11,88.08,SPY,True,8,88.08,,0,True,22.348484848484848,22.727272727272727,45.07575757575758,8
LMT,True,True,True,True,True,True,True,8,649.469970703125,1364000.0,2026-03-11,88.03,SPY,True,8,88.03,,0,True,21.96969696969697,22.727272727272727,44.696969696969695,8
SKM,True,True,True,True,True,True,True,8,29.059999465942383,1003500.0,2026-03-11,87.99,SPY,True,8,87.99,,0,True,21.59090909090909,22.727272727272727,44.31818181818181,8
NOC,True,True,True,True,True,True,True,8,733.1799926757812,622200.0,2026-03-11,87.97,SPY,True,8,87.97,,0,True,21.464646464646464,22.727272727272727,44.19191919191919,8
CASY,True,True,True,True,True,True,True,8,685.0,610700.0,2026-03-11,87.96,SPY,True,8,87.96,,0,True,21.33838383838384,22.727272727272727,44.06565656565657,8
INVX,True,True,True,True,True,True,True,8,26.100000381469727,509900.0,2026-03-11,87.86,SPY,True,8,87.86,,0,True,20.707070707070702,22.727272727272727,43.43434343434343,8
JOE,True,True,True,True,True,True,True,8,70.94000244140625,139300.0,2026-03-11,87.82,SPY,True,8,87.82,,0,True,20.454545454545457,22.727272727272727,43.18181818181819,8
VVX,True,True,True,True,True,True,True,8,70.33999633789062,347600.0,2026-03-11,87.79,SPY,True,8,87.79,,0,True,20.2020202020202,22.727272727272727,42.92929292929293,8
NHC,True,True,True,True,True,True,True,8,156.33999633789062,98600.0,2026-03-11,87.71,SPY,True,8,87.71,,0,True,19.696969696969692,22.727272727272727,42.42424242424242,8
RTX,True,True,True,True,True,True,True,8,207.259994506836,4416200.0,2026-03-11,87.7,SPY,True,8,87.7,,0,True,19.570707070707076,22.727272727272727,42.2979797979798,8
PR,True,True,True,True,True,True,True,8,19.350000381469727,12738800.0,2026-03-11,87.69,SPY,True,8,87.69,,0,True,19.444444444444446,22.727272727272727,42.17171717171718,8
LFUS,True,True,True,True,True,True,True,8,330.7900085449219,281200.0,2026-03-11,87.68,SPY,True,8,87.68,,0,True,19.318181818181817,22.727272727272727,42.04545454545455,8
CC,True,True,True,True,True,True,True,8,17.889999389648438,2651100.0,2026-03-11,87.54,SPY,True,8,87.54,,0,True,18.560606060606062,22.727272727272727,41.28787878787879,8
CTRI,True,True,True,True,True,True,True,8,29.96999931335449,974500.0,2026-03-11,87.49,SPY,True,8,87.49,,0,True,18.181818181818183,22.727272727272727,40.90909090909091,8
ORMP,True,True,True,True,True,True,True,8,3.400000095367432,108000.0,2026-03-11,87.42,SPY,True,8,87.42,,0,True,17.929292929292927,22.727272727272727,40.65656565656565,8
SENEB,True,True,True,True,True,True,True,8,137.57000732421875,0.0,2026-03-11,87.38,SPY,True,8,87.38,,0,True,17.803030303030305,22.727272727272727,40.53030303030303,8
GROW,True,True,True,True,True,True,True,8,3.259999990463257,11500.0,2026-03-11,87.34,SPY,True,8,87.34,,0,True,17.67676767676768,22.727272727272727,40.4040404040404,8
TRVI,True,True,True,True,True,True,True,8,11.9399995803833,779300.0,2026-03-11,87.32,SPY,True,8,87.32,,0,True,17.55050505050505,22.727272727272727,40.27777777777777,8
DSX,True,True,True,True,True,True,True,8,2.430000066757202,1176000.0,2026-03-11,87.31,SPY,True,8,87.31,,0,True,17.424242424242426,22.727272727272727,40.15151515151516,8
BBD,True,True,True,True,True,True,True,8,3.839999914169312,48518600.0,2026-03-11,87.3,SPY,True,8,87.3,,0,True,17.2979797979798,22.727272727272727,40.025252525252526,8
KB,True,True,True,True,True,True,True,8,102.7300033569336,154500.0,2026-03-11,87.22,SPY,True,8,87.22,,0,True,16.666666666666664,22.727272727272727,39.39393939393939,8
JBL,True,True,True,True,True,True,True,8,255.4600067138672,1052300.0,2026-03-11,87.16,SPY,True,8,87.16,,0,True,16.035353535353536,22.727272727272727,38.76262626262626,8
SUPN,True,True,True,True,True,True,True,8,53.220001220703125,555000.0,2026-03-11,86.98,SPY,True,8,86.98,,0,True,14.52020202020202,22.727272727272727,37.24747474747475,8
TALO,True,True,True,True,True,True,True,8,13.43000030517578,2258700.0,2026-03-11,86.97,SPY,True,8,86.97,,0,True,14.393939393939394,22.727272727272727,37.121212121212125,8
BBDO,True,True,True,True,True,True,True,8,3.4100000858306885,53500.0,2026-03-11,86.95,SPY,True,8,86.95,,0,True,14.14141414141414,22.727272727272727,36.86868686868687,8
BCAX,True,True,True,True,True,True,True,8,19.89999961853028,390000.0,2026-03-11,86.92,SPY,True,8,86.92,,0,True,14.015151515151514,22.727272727272727,36.74242424242424,8
JAZZ,True,True,True,True,True,True,True,8,185.42999267578125,625800.0,2026-03-11,86.88,SPY,True,8,86.88,,0,True,13.762626262626265,22.727272727272727,36.48989898989899,8
PCVX,True,True,True,True,True,True,True,8,57.52999877929688,696500.0,2026-03-11,86.87,SPY,True,8,86.87,,0,True,13.636363636363637,22.727272727272727,36.36363636363636,8
RBKB,True,True,True,True,True,True,True,8,15.760000228881836,9600.0,2026-03-11,86.85,SPY,True,8,86.85,,0,True,13.383838383838384,22.727272727272727,36.11111111111112,8
KZR,True,True,True,True,True,True,True,8,7.019999980926514,2900.0,2026-03-11,86.73,SPY,True,8,86.73,,0,True,13.131313131313131,22.727272727272727,35.85858585858586,8
IDYA,True,True,True,True,True,True,True,8,34.04999923706055,457400.0,2026-03-11,86.71,SPY,True,8,86.71,,0,True,12.87878787878788,22.727272727272727,35.60606060606061,8
XOM,True,True,True,True,True,True,True,8,151.5800018310547,15270200.0,2026-03-11,86.67,SPY,True,8,86.67,,0,True,12.626262626262626,22.727272727272727,35.35353535353535,8
WLK,True,True,True,True,True,True,True,8,107.02999877929688,1051500.0,2026-03-11,86.66,SPY,True,8,86.66,,0,True,12.5,22.727272727272727,35.22727272727273,8
DENN,True,True,True,True,True,True,True,8,6.25,0.0,2026-01-21,86.62,SPY,True,8,86.62,,0,True,12.247474747474747,22.727272727272727,34.974747474747474,8
MPC,True,True,True,True,True,True,True,8,226.7400054931641,2221000.0,2026-03-11,86.6,SPY,True,8,86.6,,0,True,11.994949494949497,22.727272727272727,34.72222222222222,8
AHR,True,True,True,True,True,True,True,8,52.79999923706055,2820300.0,2026-03-11,86.58,SPY,True,8,86.58,,0,True,11.742424242424242,22.727272727272727,34.46969696969697,8
DYN,True,True,True,True,True,True,True,8,19.989999771118164,2903500.0,2026-03-11,86.55,SPY,True,8,86.55,,0,True,11.363636363636363,22.727272727272727,34.09090909090909,8
CRC,True,True,True,True,True,True,True,8,62.83000183105469,875300.0,2026-03-11,86.54,SPY,True,8,86.54,,0,True,11.237373737373735,22.727272727272727,33.964646464646464,8
MYE,True,True,True,True,True,True,True,8,21.26000022888184,300300.0,2026-03-11,86.52,SPY,True,8,86.52,,0,True,11.11111111111111,22.727272727272727,33.838383838383834,8
PHVS,True,True,True,True,True,True,True,8,27.43000030517578,163600.0,2026-03-11,86.51,SPY,True,8,86.51,,0,True,10.984848484848484,22.727272727272727,33.71212121212121,8
MGA,True,True,True,True,True,True,True,8,57.83000183105469,1229400.0,2026-03-11,86.49,SPY,True,8,86.49,,0,True,10.732323232323232,22.727272727272727,33.45959595959596,8
HSBC,True,True,True,True,True,True,True,8,85.97000122070312,1835500.0,2026-03-11,86.47,SPY,True,8,86.47,,0,True,10.47979797979798,22.727272727272727,33.207070707070706,8
DINO,True,True,True,True,True,True,True,8,56.38999938964844,2324500.0,2026-03-11,86.45,SPY,True,8,86.45,,0,True,10.227272727272728,22.727272727272727,32.95454545454545,8
MATX,True,True,True,True,True,True,True,8,153.94000244140625,241400.0,2026-03-11,86.37,SPY,True,8,86.37,,0,True,9.848484848484848,22.727272727272727,32.57575757575758,8
SBS,True,True,True,True,True,True,True,8,28.63999938964844,1062400.0,2026-03-11,86.32,SPY,True,8,86.32,,0,True,9.343434343434344,22.727272727272727,32.07070707070707,8
IDCC,True,True,True,True,True,True,True,8,368.30999755859375,211900.0,2026-03-11,86.31,SPY,True,8,86.31,,0,True,9.217171717171716,22.727272727272727,31.944444444444443,8
SSSS,True,True,True,True,True,True,True,8,10.270000457763672,406600.0,2026-03-11,86.3,SPY,True,8,86.3,,0,True,9.090909090909092,22.727272727272727,31.81818181818182,8
NYAX,True,True,True,True,True,True,True,8,58.1150016784668,14800.0,2026-03-11,86.28,SPY,True,8,86.28,,0,True,8.964646464646464,22.727272727272727,31.69191919191919,8
CMBT,True,True,True,True,True,True,True,8,12.880000114440918,1419700.0,2026-03-11,86.27,SPY,True,8,86.27,,0,True,8.83838383838384,22.727272727272727,31.565656565656568,8
JCI,True,True,True,True,True,True,True,8,134.99000549316406,2711200.0,2026-03-11,86.25,SPY,True,8,86.25,,0,True,8.585858585858585,22.727272727272727,31.31313131313131,8
SXI,True,True,True,True,True,True,True,8,262.1499938964844,177300.0,2026-03-11,86.2,SPY,True,8,86.2,,0,True,8.207070707070708,22.727272727272727,30.934343434343432,8
HCSG,True,True,True,True,True,True,True,8,20.040000915527344,366600.0,2026-03-11,86.17,SPY,True,8,86.17,,0,True,8.080808080808081,22.727272727272727,30.80808080808081,8
TKR,True,True,True,True,True,True,True,8,103.33000183105467,857300.0,2026-03-11,86.16,SPY,True,8,86.16,,0,True,7.954545454545454,22.727272727272727,30.68181818181818,8
ATLO,True,True,True,True,True,True,True,8,26.68000030517578,27100.0,2026-03-11,86.11,SPY,True,8,86.11,,0,True,7.828282828282829,22.727272727272727,30.55555555555556,8
NOV,True,True,True,True,True,True,True,8,19.1200008392334,3187900.0,2026-03-11,86.09,SPY,True,8,86.09,,0,True,7.575757575757576,22.727272727272727,30.303030303030305,8
SD,True,True,True,True,True,True,True,8,16.5,494900.0,2026-03-11,86.08,SPY,True,8,86.08,,0,True,7.449494949494949,22.727272727272727,30.176767676767675,8
DHIL,True,True,True,True,True,True,True,8,173.19000244140625,20900.0,2026-03-11,86.03,SPY,True,8,86.03,,0,True,7.07070707070707,22.727272727272727,29.7979797979798,8
TEX,True,True,True,True,True,True,True,8,62.54999923706055,1560000.0,2026-03-11,85.98,SPY,True,8,85.98,,0,True,6.691919191919192,22.727272727272727,29.41919191919192,8
NXST,True,True,True,True,True,True,True,8,245.22000122070312,250700.0,2026-03-11,85.96,SPY,True,8,85.96,,0,True,6.4393939393939394,22.727272727272727,29.166666666666664,8
ROG,True,True,True,True,True,True,True,8,105.01000213623048,80600.0,2026-03-11,85.94,SPY,True,8,85.94,,0,True,6.313131313131313,22.727272727272727,29.04040404040404,8
CMA,True,True,True,True,True,True,True,8,88.66999816894531,49187391.0,2026-01-30,85.78,SPY,True,8,85.78,,0,True,5.681818181818182,22.727272727272727,28.409090909090907,8
GSL,True,True,True,True,True,True,True,8,38.66999816894531,314900.0,2026-03-11,85.77,SPY,True,8,85.77,,0,True,5.555555555555555,22.727272727272727,28.282828282828284,8
RPRX,True,True,True,True,True,True,True,8,46.68999862670898,2709300.0,2026-03-11,85.74,SPY,True,8,85.74,,0,True,5.303030303030303,22.727272727272727,28.03030303030303,8
TBN,True,True,True,True,True,True,True,8,30.59000015258789,52000.0,2026-03-11,85.7,SPY,True,8,85.7,,0,True,4.924242424242424,22.727272727272727,27.65151515151515,8
ERIC,True,True,True,True,True,True,True,8,11.460000038146973,9747700.0,2026-03-11,85.61,SPY,True,8,85.61,,0,True,4.545454545454546,22.727272727272727,27.272727272727277,8
