symbol,added_date,added_timestamp,price,market_cap,adr_percent,perf_1w_pct,perf_1m_pct,volume,avg_volume60
JBGS,2025-08-20,1755688574.285195,20.649999618530277,1324086272,4.043579176259983,1.8244522650751938,10.368790106823788,778100,1348157.7166666666
SBH,2025-08-20,1755688574.285207,13.300000190734863,1315965824,3.9849603411314494,-1.8450184242133294,31.552924257032487,1247800,1751868.3333333333
ZEPP,2025-08-20,1755688574.285223,39.18000030517578,562942144,15.339454504137068,12.71577156810293,227.5919747509144,918100,668709.25
SNDX,2025-08-20,1755688574.285236,15.395000457763672,1326154624,6.300748542944272,14.460971569372848,49.32104588930775,1970800,2198912.4
STOK,2025-08-20,1755688574.285248,18.489999771118164,1013203904,4.326669304013736,9.343583311432479,36.25644942475936,1380000,720382.4
EQX,2025-08-20,1755688574.285256,7.550000190734863,5767610880,5.430461417938096,11.192934214309291,16.153849088228654,14598700,15332365.0
CYBR,2025-08-20,1755688574.285264,431.5,21750706176,4.538823168634125,2.0528812557172538,13.088374766995138,3147800,1389724.0666666667
FIGS,2025-08-20,1755688574.285272,7.099999904632568,1159238272,3.7323925358462335,2.0114923235383886,11.285262966719301,2089600,2105751.6666666665
RRR,2025-08-20,1755688574.285284,60.220001220703125,6169960448,3.1633987723034993,-1.1490429567987404,10.984156069913986,1643100,803129.1333333333
COUR,2025-08-20,1755688574.285292,11.479999542236328,1879275904,4.094070837070219,-5.901641625289322,28.69954533684269,2281500,2843853.3333333335
PCRX,2025-08-20,1755688574.285304,25.190000534057617,1131854720,5.875345418255637,0.5990399882024766,12.304949582390146,651700,644073.9666666667
HCSG,2025-08-20,1755688574.285313,15.390000343322754,1114431488,3.18388408178795,0.7858538438882068,17.931035389939876,709100,839875.0
UGP,2025-08-20,1755688574.285326,3.150000095367432,3534709760,3.809527629987697,-0.3164553858114094,10.915499667851014,1136700,2063425.0
TEM,2025-08-20,1755688574.285339,73.08000183105469,12696042496,7.594421062807621,4.954767648604741,19.646364833438625,12732800,11858840.0
CLS,2025-08-20,1755688574.285347,184.72999572753903,21337237504,6.127866392047555,-9.543632052034411,17.729903394392466,3634400,3598346.716666667
TPG,2025-08-20,1755688574.285359,60.650001525878906,22917877760,3.849957173498717,-6.476479640810218,10.272730047052558,2991700,1887103.3333333333
NXST,2025-08-20,1755688574.285371,207.72999572753903,6297501184,10.133347848024457,-1.0997893888936239,12.78027741685992,1148500,325336.6666666667
ANET,2025-08-20,1755688574.285377,132.77999877929688,166887194624,4.300340041853072,-3.789577520257059,20.950993127846075,9624300,9756188.933333334
KGC,2025-08-20,1755688574.285386,18.700000762939453,22877020160,3.475933647117651,-1.8372624049254216,14.02439754821958,16387600,19368210.0
JBLU,2025-08-20,1755688574.285396,5.269999980926514,1916509312,3.9848204726189156,2.929689428128812,18.426970939506404,16240800,20669703.333333332
MRCY,2025-08-20,1755688574.285406,64.22000122070312,3847786240,4.8738726387725295,-6.097380035327927,24.67482685561775,490300,743426.6666666666
MD,2025-08-20,1755688574.285416,16.489999771118164,1436018432,3.395994382748315,6.387095297536538,29.43485139223727,1019600,808861.6666666666
UWMC,2025-08-20,1755688574.285456,5.599999904632568,9868599296,4.8214283129390365,0.17888643598780174,20.43010300605317,13320800,7930091.583333333
