symbol,data_available,image_generated,vcp_detected,vcp_confidence,vcp_confidence_level,vcp_dimensional_scores,cup_handle_detected,cup_handle_confidence,cup_handle_confidence_level,cup_handle_dimensional_scores,processing_date
SOCL,True,True,True,0.644,Medium,"{'technical_quality': np.float64(0.38181347611644356), 'volume_confirmation': np.float64(0.7388857528823318), 'temporal_validity': 1.0, 'market_context': 0.7}",True,0.65,Medium,"{'technical_quality': 0.65, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.7}",2025-08-01
JOBY,True,True,False,0.442,Low,"{'technical_quality': np.float64(0.3562580635717288), 'volume_confirmation': np.float64(0.06457660199548368), 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",True,0.62,Medium,"{'technical_quality': 0.7000000000000001, 'volume_confirmation': 0.2, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",2025-08-01
TZUP,True,True,False,0.568,Low,"{'technical_quality': np.float64(0.3649538039133755), 'volume_confirmation': np.float64(0.4745085144556712), 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",False,0.42,Low,"{'technical_quality': 0.5, 'volume_confirmation': 0.0, 'temporal_validity': 0.7, 'market_context': 0.7999999999999999}",2025-08-01
CTBB,True,True,True,0.715,Medium,"{'technical_quality': np.float64(0.8176731146776137), 'volume_confirmation': np.float64(0.2925310004492147), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.86,High,"{'technical_quality': 0.7000000000000001, 'volume_confirmation': 1.0, 'temporal_validity': 0.9000000000000001, 'market_context': 1.0}",2025-08-01
CPSH,True,True,False,0.541,Low,"{'technical_quality': np.float64(0.34705623773190053), 'volume_confirmation': np.float64(0.439744398523951), 'temporal_validity': 1.0, 'market_context': 0.7}",True,0.75,Medium,"{'technical_quality': 0.75, 'volume_confirmation': 0.6, 'temporal_validity': 1.0, 'market_context': 0.7}",2025-08-01
VIGL,True,True,True,0.608,Medium,"{'technical_quality': np.float64(0.717884071602796), 'volume_confirmation': np.float64(0.20423421763694424), 'temporal_validity': 1.0, 'market_context': 0.6}",True,0.64,Medium,"{'technical_quality': 0.5, 'volume_confirmation': 0.6, 'temporal_validity': 1.0, 'market_context': 0.6}",2025-08-01
FLYE,True,True,False,0.4,Low,"{'technical_quality': 0.16000000000000003, 'volume_confirmation': np.float64(0.12010964474811195), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.64,Medium,"{'technical_quality': 0.55, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
IKNA,True,True,False,0.575,Low,"{'technical_quality': 0.6285714285714286, 'volume_confirmation': np.float64(0.0780846535677031), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.62,Medium,"{'technical_quality': 0.6, 'volume_confirmation': 0.4, 'temporal_validity': 0.8, 'market_context': 1.0}",2025-08-01
AYRO,True,True,True,0.666,Medium,"{'technical_quality': 0.25, 'volume_confirmation': np.float64(0.8866972647161357), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.68,Medium,"{'technical_quality': 0.30000000000000004, 'volume_confirmation': 1.0, 'temporal_validity': 0.8, 'market_context': 1.0}",2025-08-01
BUZZ,True,True,False,0.563,Low,"{'technical_quality': np.float64(0.707136021904629), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",False,0.58,Low,"{'technical_quality': 0.75, 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",2025-08-01
ATFV,True,True,True,0.649,Medium,"{'technical_quality': np.float64(0.8159061309477701), 'volume_confirmation': np.float64(0.07686335403726709), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.92,High,"{'technical_quality': 0.8, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
ALMU,True,True,False,0.556,Low,"{'technical_quality': np.float64(0.26051810909178785), 'volume_confirmation': np.float64(0.5049893766769358), 'temporal_validity': 1.0, 'market_context': 1.0}",False,0.56,Low,"{'technical_quality': 0.8, 'volume_confirmation': 0.0, 'temporal_validity': 0.7, 'market_context': 1.0}",2025-08-01
TDUP,True,True,False,0.564,Low,"{'technical_quality': np.float64(0.39556433492741216), 'volume_confirmation': np.float64(0.48516627992299377), 'temporal_validity': 1.0, 'market_context': 0.6}",False,0.54,Low,"{'technical_quality': 0.8, 'volume_confirmation': 0.0, 'temporal_validity': 0.8, 'market_context': 0.6}",2025-08-01
ESLT,True,True,True,0.671,Medium,"{'technical_quality': np.float64(0.5895419335189211), 'volume_confirmation': np.float64(0.5168227176719274), 'temporal_validity': 0.9, 'market_context': 1.0}",False,0.5,Low,"{'technical_quality': 0.5, 'volume_confirmation': 0.2, 'temporal_validity': 0.7, 'market_context': 1.0}",2025-08-01
CHAT,True,True,True,0.618,Medium,"{'technical_quality': np.float64(0.7958347508405688), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.74,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
GBTC,True,True,True,0.695,Medium,"{'technical_quality': np.float64(0.898944185248955), 'volume_confirmation': np.float64(0.18559126627411893), 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",True,0.72,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",2025-08-01
RGLS,True,True,False,0.372,,"{'technical_quality': np.float64(0.27996125846234243), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.6}",False,0.56,Low,"{'technical_quality': 0.5, 'volume_confirmation': 0.4, 'temporal_validity': 0.9000000000000001, 'market_context': 0.6}",2025-08-01
SEZL,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",True,0.86,High,"{'technical_quality': 0.8, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 0.4}",2025-08-01
DEFI,True,True,False,0.597,Low,"{'technical_quality': np.float64(0.7915285220379848), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",True,0.72,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",2025-08-01
ALAI,True,True,True,0.725,Medium,"{'technical_quality': np.float64(0.6494533284909552), 'volume_confirmation': np.float64(0.5498732259443292), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.86,High,"{'technical_quality': 0.8, 'volume_confirmation': 0.8, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
IBIT,True,True,True,0.734,Medium,"{'technical_quality': np.float64(0.9022306428267975), 'volume_confirmation': np.float64(0.3104087200400375), 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",True,0.78,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.6000000000000001, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",2025-08-01
NVTS,True,True,False,0.488,Low,"{'technical_quality': np.float64(0.3822979621069077), 'volume_confirmation': np.float64(0.21562936554632073), 'temporal_validity': 1.0, 'market_context': 0.7}",False,0.41,Low,"{'technical_quality': 0.35, 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.7}",2025-08-01
FBTC,True,True,True,0.677,Medium,"{'technical_quality': np.float64(0.8986942616854088), 'volume_confirmation': np.float64(0.12611908155158594), 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",True,0.72,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",2025-08-01
ATRO,True,True,True,0.659,Medium,"{'technical_quality': np.float64(0.504347692078916), 'volume_confirmation': np.float64(0.5233749842910558), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.72,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.4, 'temporal_validity': 0.9000000000000001, 'market_context': 1.0}",2025-08-01
BTCO,True,True,True,0.737,Medium,"{'technical_quality': np.float64(0.7912921463422953), 'volume_confirmation': np.float64(0.46905120545257484), 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",True,0.9,High,"{'technical_quality': 0.8, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",2025-08-01
BITB,True,True,True,0.708,Medium,"{'technical_quality': np.float64(0.9822714927033078), 'volume_confirmation': np.float64(0.11800162768029616), 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",True,0.84,High,"{'technical_quality': 0.8, 'volume_confirmation': 0.8, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",2025-08-01
BRRR,True,True,False,0.52,Low,"{'technical_quality': np.float64(0.5993767469155782), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",True,0.9,High,"{'technical_quality': 0.8, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",2025-08-01
EZBC,True,True,True,0.691,Medium,"{'technical_quality': np.float64(0.9022016045187436), 'volume_confirmation': np.float64(0.16550859262955087), 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",True,0.9,High,"{'technical_quality': 0.8, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",2025-08-01
BTCW,True,True,True,0.756,Medium,"{'technical_quality': np.float64(0.791206577699246), 'volume_confirmation': np.float64(0.5309837466287988), 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",True,0.9,High,"{'technical_quality': 0.8, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",2025-08-01
HODL,True,True,False,0.543,Low,"{'technical_quality': np.float64(0.6438205768043623), 'volume_confirmation': np.float64(0.01834842269826602), 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",True,0.78,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.6000000000000001, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",2025-08-01
EVLV,True,True,False,0.547,Low,"{'technical_quality': np.float64(0.3235084967625905), 'volume_confirmation': np.float64(0.4245030000058845), 'temporal_validity': 1.0, 'market_context': 0.8999999999999999}",True,0.61,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.8999999999999999}",2025-08-01
BWEB,True,True,False,0.412,Low,"{'technical_quality': np.float64(0.30537556965863505), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.9}",True,0.73,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.9}",2025-08-01
TME,True,True,True,0.643,Medium,"{'technical_quality': np.float64(0.6876415170269807), 'volume_confirmation': np.float64(0.29409189526955803), 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",True,0.76,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.6000000000000001, 'temporal_validity': 0.9000000000000001, 'market_context': 0.7999999999999999}",2025-08-01
PLTR,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",True,0.6,Medium,"{'technical_quality': 0.55, 'volume_confirmation': 0.4, 'temporal_validity': 0.8, 'market_context': 1.0}",2025-08-01
LOUP,True,True,True,0.666,Medium,"{'technical_quality': np.float64(0.7467101398390441), 'volume_confirmation': np.float64(0.29065398515983515), 'temporal_validity': 1.0, 'market_context': 0.8}",True,0.88,High,"{'technical_quality': 0.75, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 0.8}",2025-08-01
TTMI,True,True,False,0.573,Low,"{'technical_quality': np.float64(0.7323187445565673), 'volume_confirmation': 0.0, 'temporal_validity': 0.8999999999999999, 'market_context': 1.0}",True,0.66,Medium,"{'technical_quality': 0.75, 'volume_confirmation': 0.2, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
PXLW,True,True,False,0.519,Low,"{'technical_quality': 0.25, 'volume_confirmation': np.float64(0.39626449735880964), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.76,Medium,"{'technical_quality': 0.45, 'volume_confirmation': 1.0, 'temporal_validity': 0.9000000000000001, 'market_context': 1.0}",2025-08-01
LYEL,True,True,True,0.618,Medium,"{'technical_quality': np.float64(0.32377064569605485), 'volume_confirmation': np.float64(0.6630350488211492), 'temporal_validity': 1.0, 'market_context': 0.8999999999999999}",True,0.67,Medium,"{'technical_quality': 0.45, 'volume_confirmation': 0.8, 'temporal_validity': 0.8, 'market_context': 0.8999999999999999}",2025-08-01
WW,True,True,True,0.633,Medium,"{'technical_quality': 0.26666666666666666, 'volume_confirmation': np.float64(0.821840887197597), 'temporal_validity': 0.9, 'market_context': 1.0}",False,0.38,,"{'technical_quality': 0.35, 'volume_confirmation': 0.0, 'temporal_validity': 0.7, 'market_context': 1.0}",2025-08-01
BTRN,True,True,True,0.647,Medium,"{'technical_quality': np.float64(0.3553149133969935), 'volume_confirmation': np.float64(0.7496379063558283), 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",False,0.58,Low,"{'technical_quality': 0.4, 'volume_confirmation': 0.6, 'temporal_validity': 0.8, 'market_context': 0.7999999999999999}",2025-08-01
ESPO,True,True,True,0.687,Medium,"{'technical_quality': np.float64(0.886533366409735), 'volume_confirmation': np.float64(0.24126663062242845), 'temporal_validity': 1.0, 'market_context': 0.6}",True,0.7,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.6}",2025-08-01
TMAT,True,True,True,0.696,Medium,"{'technical_quality': np.float64(0.7760375861076502), 'volume_confirmation': np.float64(0.3504640658232273), 'temporal_validity': 1.0, 'market_context': 0.8}",True,0.68,Medium,"{'technical_quality': 0.7, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.8}",2025-08-01
XAR,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",False,0.56,Low,"{'technical_quality': 0.6, 'volume_confirmation': 0.4, 'temporal_validity': 0.7, 'market_context': 0.6}",2025-08-01
FPX,True,True,True,0.609,Medium,"{'technical_quality': np.float64(0.5789696217131586), 'volume_confirmation': np.float64(0.39061994378191506), 'temporal_validity': 0.8, 'market_context': 1.0}",True,0.86,High,"{'technical_quality': 0.8, 'volume_confirmation': 0.8, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
TRFK,True,True,False,0.588,Low,"{'technical_quality': np.float64(0.6742917251930836), 'volume_confirmation': np.float64(0.12612152704857787), 'temporal_validity': 1.0, 'market_context': 0.8}",True,0.68,Medium,"{'technical_quality': 0.7, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.8}",2025-08-01
RDUS,True,True,True,0.626,Medium,"{'technical_quality': np.float64(0.7179335861289357), 'volume_confirmation': np.float64(0.19618297787522423), 'temporal_validity': 1.0, 'market_context': 0.8}",False,0.54,Low,"{'technical_quality': 0.4, 'volume_confirmation': 0.4, 'temporal_validity': 0.9000000000000001, 'market_context': 0.8}",2025-08-01
RILYK,True,True,True,0.836,High,"{'technical_quality': np.float64(0.8418447547160499), 'volume_confirmation': np.float64(0.6654124677606632), 'temporal_validity': 1.0, 'market_context': 1.0}",False,0.56,Low,"{'technical_quality': 0.5, 'volume_confirmation': 0.2, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
ECNS,True,True,True,0.637,Medium,"{'technical_quality': np.float64(0.8663225319101088), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.8999999999999999}",True,0.63,Medium,"{'technical_quality': 0.65, 'volume_confirmation': 0.4, 'temporal_validity': 0.8, 'market_context': 0.8999999999999999}",2025-08-01
GEV,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",2025-08-01
HIMS,True,True,True,0.779,Medium,"{'technical_quality': np.float64(0.8563622381452299), 'volume_confirmation': np.float64(0.5231582143977914), 'temporal_validity': 0.9, 'market_context': 1.0}",True,0.68,Medium,"{'technical_quality': 0.6, 'volume_confirmation': 0.6, 'temporal_validity': 0.8, 'market_context': 1.0}",2025-08-01
OCFT,True,True,True,0.602,Medium,"{'technical_quality': np.float64(0.7634828437324679), 'volume_confirmation': np.float64(0.12250609310309882), 'temporal_validity': 1.0, 'market_context': 0.6}",True,0.64,Medium,"{'technical_quality': 0.75, 'volume_confirmation': 0.4, 'temporal_validity': 0.8, 'market_context': 0.6}",2025-08-01
BNGE,True,True,True,0.624,Medium,"{'technical_quality': np.float64(0.7822442719658044), 'volume_confirmation': np.float64(0.16901408450704225), 'temporal_validity': 1.0, 'market_context': 0.6}",False,0.56,Low,"{'technical_quality': 0.75, 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.6}",2025-08-01
CNEQ,True,True,True,0.603,Medium,"{'technical_quality': np.float64(0.698281744096795), 'volume_confirmation': np.float64(0.07950751252086811), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.8,High,"{'technical_quality': 0.8, 'volume_confirmation': 0.6000000000000001, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
KURE,True,True,False,0.466,Low,"{'technical_quality': np.float64(0.4158769170096469), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.62,Medium,"{'technical_quality': 0.65, 'volume_confirmation': 0.4, 'temporal_validity': 0.7, 'market_context': 1.0}",2025-08-01
METV,True,True,True,0.788,Medium,"{'technical_quality': np.float64(0.8042776405554541), 'volume_confirmation': np.float64(0.58775319355696), 'temporal_validity': 1.0, 'market_context': 0.9}",False,0.59,Low,"{'technical_quality': 0.75, 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.9}",2025-08-01
CLS,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",2025-08-01
VNM,True,True,True,0.741,Medium,"{'technical_quality': np.float64(0.8294035711939891), 'volume_confirmation': np.float64(0.3643986326593456), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.68,Medium,"{'technical_quality': 0.75, 'volume_confirmation': 0.4, 'temporal_validity': 0.8, 'market_context': 1.0}",2025-08-01
GAMR,True,True,True,0.7,Medium,"{'technical_quality': np.float64(0.8015245125959342), 'volume_confirmation': np.float64(0.3318302779420461), 'temporal_validity': 0.9, 'market_context': 1.0}",True,0.84,High,"{'technical_quality': 0.75, 'volume_confirmation': 0.8, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
OSS,True,True,False,0.524,Low,"{'technical_quality': np.float64(0.37064717750040344), 'volume_confirmation': np.float64(0.3508195513289515), 'temporal_validity': 1.0, 'market_context': 0.7}",True,0.71,Medium,"{'technical_quality': 0.35, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 0.7}",2025-08-01
IAI,True,True,False,0.486,Low,"{'technical_quality': np.float64(0.5848849327738002), 'volume_confirmation': np.float64(0.041314373558800924), 'temporal_validity': 0.8, 'market_context': 0.8}",True,0.9,High,"{'technical_quality': 0.8, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 0.8}",2025-08-01
ISSC,True,True,False,0.51,Low,"{'technical_quality': np.float64(0.4178508122490887), 'volume_confirmation': np.float64(0.17601810635226178), 'temporal_validity': 1.0, 'market_context': 0.9}",True,0.87,High,"{'technical_quality': 0.7, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 0.9}",2025-08-01
RBRK,True,True,True,0.765,Medium,"{'technical_quality': np.float64(0.8582336866895132), 'volume_confirmation': np.float64(0.5065257607890299), 'temporal_validity': 0.9, 'market_context': 0.8999999999999999}",True,0.67,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.2, 'temporal_validity': 1.0, 'market_context': 0.8999999999999999}",2025-08-01
ERJ,True,True,False,0.446,Low,"{'technical_quality': np.float64(0.5154642217717162), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.4}",True,0.6,Medium,"{'technical_quality': 0.7, 'volume_confirmation': 0.4, 'temporal_validity': 0.8, 'market_context': 0.4}",2025-08-01
TRVI,True,True,False,0.46,Low,"{'technical_quality': np.float64(0.3833880571483657), 'volume_confirmation': np.float64(0.05689337299657282), 'temporal_validity': 1.0, 'market_context': 0.8999999999999999}",False,0.53,Low,"{'technical_quality': 0.55, 'volume_confirmation': 0.2, 'temporal_validity': 0.8, 'market_context': 0.8999999999999999}",2025-08-01
VFF,True,True,False,0.574,Low,"{'technical_quality': np.float64(0.5687227411037168), 'volume_confirmation': np.float64(0.15634420675107552), 'temporal_validity': 1.0, 'market_context': 1.0}",False,0.58,Low,"{'technical_quality': 0.7, 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
TPTA,True,True,True,0.698,Medium,"{'technical_quality': np.float64(0.6257165424028921), 'volume_confirmation': np.float64(0.49187617341628453), 'temporal_validity': 1.0, 'market_context': 1.0}",False,0.52,Low,"{'technical_quality': 0.35, 'volume_confirmation': 0.4, 'temporal_validity': 0.8, 'market_context': 1.0}",2025-08-01
TWLO,True,True,False,0.581,Low,"{'technical_quality': np.float64(0.6761060430699969), 'volume_confirmation': np.float64(0.10054425768701239), 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",True,0.84,High,"{'technical_quality': 0.8, 'volume_confirmation': 0.8, 'temporal_validity': 1.0, 'market_context': 0.7999999999999999}",2025-08-01
CCRD,True,True,False,0.581,Low,"{'technical_quality': np.float64(0.5992683673098809), 'volume_confirmation': np.float64(0.2697128698440461), 'temporal_validity': 1.0, 'market_context': 0.6}",True,0.64,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.2, 'temporal_validity': 1.0, 'market_context': 0.6}",2025-08-01
SFYF,True,True,False,0.584,Low,"{'technical_quality': np.float64(0.7850636178485626), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 0.7}",True,0.69,Medium,"{'technical_quality': 0.75, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.7}",2025-08-01
BBIO,True,True,True,0.805,High,"{'technical_quality': np.float64(0.8077623747142242), 'volume_confirmation': np.float64(0.6078471713741964), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.74,Medium,"{'technical_quality': 0.55, 'volume_confirmation': 0.8, 'temporal_validity': 0.9000000000000001, 'market_context': 1.0}",2025-08-01
GGME,True,True,True,0.733,Medium,"{'technical_quality': np.float64(0.8841628235758557), 'volume_confirmation': np.float64(0.33026841250229366), 'temporal_validity': 1.0, 'market_context': 0.8}",True,0.88,High,"{'technical_quality': 0.75, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 0.8}",2025-08-01
VST,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",True,0.7,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.4, 'temporal_validity': 0.8, 'market_context': 1.0}",2025-08-01
COUR,True,True,False,0.456,Low,"{'technical_quality': np.float64(0.3896136253079391), 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.64,Medium,"{'technical_quality': 0.7000000000000001, 'volume_confirmation': 0.2, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
RMNI,True,True,False,0.573,Low,"{'technical_quality': np.float64(0.3461665222820911), 'volume_confirmation': np.float64(0.4822819600207908), 'temporal_validity': 1.0, 'market_context': 0.8999999999999999}",False,0.53,Low,"{'technical_quality': 0.65, 'volume_confirmation': 0.0, 'temporal_validity': 0.9000000000000001, 'market_context': 0.8999999999999999}",2025-08-01
CHN,True,True,True,0.773,Medium,"{'technical_quality': np.float64(0.829052684477599), 'volume_confirmation': np.float64(0.503743839243536), 'temporal_validity': 1.0, 'market_context': 0.8999999999999999}",True,0.61,Medium,"{'technical_quality': 0.7, 'volume_confirmation': 0.2, 'temporal_validity': 0.9000000000000001, 'market_context': 0.8999999999999999}",2025-08-01
INDV,True,True,False,0.522,Low,"{'technical_quality': np.float64(0.36359811960355637), 'volume_confirmation': np.float64(0.25373079887465466), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.92,High,"{'technical_quality': 0.8, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
MISL,True,True,True,0.657,Medium,"{'technical_quality': np.float64(0.8491515996409178), 'volume_confirmation': np.float64(0.19214811898710482), 'temporal_validity': 1.0, 'market_context': 0.6}",True,0.88,High,"{'technical_quality': 0.8, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 0.6}",2025-08-01
SEI,True,True,False,0.46,Low,"{'technical_quality': np.float64(0.3383988226372404), 'volume_confirmation': np.float64(0.14730076960496938), 'temporal_validity': 1.0, 'market_context': 0.8}",False,0.54,Low,"{'technical_quality': 0.35, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.8}",2025-08-01
IETC,True,True,True,0.619,Medium,"{'technical_quality': np.float64(0.7809215523650465), 'volume_confirmation': np.float64(0.0887149579406524), 'temporal_validity': 1.0, 'market_context': 0.8}",True,0.66,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.2, 'temporal_validity': 1.0, 'market_context': 0.8}",2025-08-01
ALNT,True,True,False,0.545,Low,"{'technical_quality': np.float64(0.5526248585371162), 'volume_confirmation': np.float64(0.1478963365861462), 'temporal_validity': 1.0, 'market_context': 0.8}",True,0.62,Medium,"{'technical_quality': 0.7000000000000001, 'volume_confirmation': 0.2, 'temporal_validity': 1.0, 'market_context': 0.8}",2025-08-01
BELFB,True,True,False,0.381,,"{'technical_quality': np.float64(0.16655238393749522), 'volume_confirmation': np.float64(0.11355629173897039), 'temporal_validity': 0.9, 'market_context': 1.0}",True,0.72,Medium,"{'technical_quality': 0.75, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
OGIG,True,True,False,0.535,Low,"{'technical_quality': np.float64(0.4558934963018815), 'volume_confirmation': np.float64(0.2433257055682685), 'temporal_validity': 1.0, 'market_context': 0.8}",True,0.7,Medium,"{'technical_quality': 0.75, 'volume_confirmation': 0.4, 'temporal_validity': 1.0, 'market_context': 0.8}",2025-08-01
SANM,True,True,False,0.404,Low,"{'technical_quality': np.float64(0.31082071077547385), 'volume_confirmation': 0.0, 'temporal_validity': 0.9, 'market_context': 1.0}",True,0.64,Medium,"{'technical_quality': 0.7, 'volume_confirmation': 0.2, 'temporal_validity': 1.0, 'market_context': 1.0}",2025-08-01
IHS,True,True,True,0.66,Medium,"{'technical_quality': np.float64(0.557897572127749), 'volume_confirmation': np.float64(0.4573783019043788), 'temporal_validity': 1.0, 'market_context': 1.0}",True,0.68,Medium,"{'technical_quality': 0.8, 'volume_confirmation': 0.4, 'temporal_validity': 0.7, 'market_context': 1.0}",2025-08-01
NRG,True,True,False,0.0,,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",True,0.68,Medium,"{'technical_quality': 0.75, 'volume_confirmation': 0.4, 'temporal_validity': 0.8, 'market_context': 1.0}",2025-08-01
